Date,V1
2019-07-14,28.8432958333333
2019-07-15,28.2779875
2019-07-16,27.61759375
2019-07-17,26.7875979166667
2019-07-18,25.95256875
2019-07-19,26.7315666666667
2019-07-20,26.27360625
2019-07-21,25.75499375
2019-07-22,25.27739375
2019-07-23,26.441525
2019-07-24,24.96765
2019-07-25,23.79809375
2019-07-26,24.1616333333333
2019-07-27,25.2944770833333
2019-07-28,25.4506083333333
2019-07-29,25.80020625
2019-07-30,26.7256395833333
2019-07-31,27.16479375
2019-08-01,25.1314354166667
2019-08-02,25.24463125
2019-08-03,26.40650625
2019-08-04,28.3657875
2019-08-05,27.44444375
2019-08-06,27.2334083333333
2019-08-07,25.9692458333333
2019-08-08,27.4974979166667
2019-08-09,28.2576958333333
2019-08-10,29.2841208333333
2019-08-11,28.7518958333333
