Date,V1
2019-07-20,192.721056910569
2019-07-21,140.255634920635
2019-07-22,181.929098360656
2019-07-23,147.169305555556
2019-07-24,61.5305426356589
2019-07-25,108.554634146341
2019-07-26,58.0976153846154
2019-07-27,145.189268292683
2019-07-28,122.026774193548
2019-07-29,148.523129770992
2019-07-30,209.123629032258
2019-07-31,185.525080645161
2019-08-01,154.209
2019-08-02,151.319256198347
2019-08-03,198.189421487603
2019-08-04,178.474919354839
2019-08-05,175.160483870968
2019-08-06,206.967154471545
2019-08-07,93.14
2019-08-08,186.662295081967
2019-08-09,162.136944444444
2019-08-10,175.516335877863
2019-08-11,169.003412698413
2019-08-12,178.13
2019-08-13,172.116611570248
2019-08-14,119.242612612613
2019-08-15,118.094102564103
2019-08-16,67.1833898305085
2019-08-17,63.5032173913043
