Date,V1
2019-01-01,0.928680555555556
2019-01-02,0.870177777777778
2019-01-03,0.620882352941176
2019-01-04,0.613191489361702
2019-01-05,0.601386554621849
2019-01-06,0.711139240506329
2019-01-07,0.673829787234043
2019-01-08,0.654267782426778
2019-01-09,0.770253164556962
2019-01-10,1.3676170212766
2019-01-11,1.5425
2019-01-12,NA
2019-01-13,NA
2019-01-14,NA
2019-01-15,NA
2019-01-16,NA
2019-01-17,0.72972602739726
2019-01-18,0.751180555555556
2019-01-19,0.671041666666667
2019-01-20,0.674097222222222
2019-01-21,0.941319444444444
2019-01-22,1.00684027777778
2019-01-23,0.855104166666667
2019-01-24,0.703194444444444
2019-01-25,0.754444444444444
2019-01-26,0.857708333333333
2019-01-27,1.26177083333333
2019-01-28,0.936909722222222
2019-01-29,0.860277777777778
2019-01-30,1.12020833333333
2019-01-31,1.28566666666667
2019-02-01,0.941805555555556
2019-02-02,0.997534722222222
2019-02-03,0.89125
2019-02-04,0.69
2019-02-05,0.577986111111111
2019-02-06,0.27125
2019-02-07,0.184965277777778
2019-02-08,0.126145833333333
2019-02-09,0.167083333333333
2019-02-10,0.318506944444444
2019-02-11,0.283008130081301
2019-02-12,0.0848263888888889
2019-02-13,0.0709401709401709
2019-02-14,0.0417094017094017
2019-02-15,0.0955932203389831
2019-02-16,0.0538793103448276
2019-02-17,0.10676724137931
2019-02-18,0.0717167381974249
2019-02-19,0.149004329004329
2019-02-20,0.14974025974026
2019-02-21,0.0566666666666667
2019-02-22,0.0988888888888889
2019-02-23,0.0329184549356223
2019-02-24,0.120301724137931
2019-02-25,0.157336065573771
2019-02-26,0.352361111111111
2019-02-27,0.483333333333333
2019-02-28,0.181451612903226
2019-03-01,0.19716049382716
2019-03-02,0.2375
2019-03-03,0.208576388888889
2019-03-04,0.363888888888889
2019-03-05,0.475173611111111
2019-03-06,0.545555555555556
2019-03-07,0.497013888888889
2019-03-08,0.306840277777778
2019-03-09,0.302361111111111
2019-03-10,0.138402777777778
2019-03-11,0.165798611111111
2019-03-12,0.160485829959514
2019-03-13,0.125659722222222
2019-03-14,0.207361111111111
